법정동코드,0
1111000000,98.04399480236204
1114000000,88.27641503207371
1117000000,93.36225600459035
1120000000,97.5233888255203
1121500000,97.24723856255986
1123000000,97.9146077960804
1126000000,98.10601676634028
1129000000,86.66359784253265
1130500000,98.43741131162729
1132000000,98.36275163873262
1135000000,97.76299983220248
1138000000,92.07071113689777
1141000000,97.71688971494297
1144000000,84.08635972483815
1147000000,97.38516151503906
1150000000,74.31832460516274
1153000000,97.91219270319515
1154500000,97.93428240340651
1156000000,97.42870943348224
1159000000,97.61743023928501
1162000000,97.32797432879983
1165000000,96.86316444061838
1168000000,82.64291936664378
1171000000,97.1669514249649
1174000000,95.22226000350767
2611000000,98.98395128839633
2614000000,98.87998807660506
2617000000,98.92149422864388
2620000000,99.08051507444955
2623000000,98.35703742050414
2626000000,98.12461312740582
2629000000,98.3908070907976
2632000000,98.30236035136816
2635000000,98.08536671234238
2638000000,98.44429105476775
2641000000,98.59950050088136
2644000000,96.27456107741067
2647000000,98.33624621867405
2650000000,87.73615249322245
2653000000,98.4951445234881
2671000000,97.46680914088877
2711000000,98.04511797324561
2714000000,98.34026943633967
2717000000,98.84314196842914
2720000000,98.70546436361924
2723000000,97.42539233943492
2726000000,97.57410564897856
2729000000,97.61618940623629
2771000000,96.87071515100187
2811000000,97.00943642347275
2814000000,98.68737050707341
2817700000,97.93055138184275
2818500000,95.71530718113048
2820000000,97.37726669399085
2823700000,97.66029557527247
2824500000,97.50708457697606
2826000000,80.17713988509172
2871000000,99.32103748872859
2872000000,99.10750107086376
2911000000,98.36680327302729
2914000000,97.24126605316877
2915500000,97.8655332990349
2917000000,97.47803643093019
2920000000,94.52590463641924
3011000000,98.25808754032843
3014000000,98.27581859758938
3017000000,96.85301617892827
3020000000,79.58845540371674
3023000000,97.9344244187696
3111000000,97.91374258411588
3114000000,97.07598457365336
3117000000,97.4524951027723
3120000000,94.74997777172938
3171000000,97.70861216215737
3611000000,87.18618577456506
4111000000,32.60169163970998
4113000000,53.33812705073712
4115000000,97.5275972375749
4117000000,97.3289580175605
4119000000,97.5553168785738
4121000000,97.27568850068862
4122000000,96.1250912605164
4125000000,98.42701203911157
4127000000,96.52352586329711
4128000000,97.11468191255028
4129000000,96.88049807371424
4131000000,97.342696412473
4136000000,88.55152038926416
4137000000,94.93983901186564
4139000000,95.22670111455565
4141000000,97.30831873676232
4143000000,97.42247001872984
4145000000,84.26673258488555
4146000000,9.20616650207415
4148000000,96.86179865672024
4150000000,97.22788785152855
4155000000,94.78228384739234
4157000000,96.36698630397213
4159000000,93.91040198031212
4161000000,97.19649549219962
4163000000,97.6087510017584
4165000000,98.60952662637159
4167000000,98.69308598589849
4180000000,99.01211061410716
4182000000,93.50640259779317
4183000000,98.99262493851606
4211000000,98.0489651244658
4213000000,97.61970659071157
4215000000,98.57872605425928
4217000000,93.03384042151525
4219000000,98.94699097722018
4221000000,98.38884531995541
4223000000,98.92806220317576
4272000000,99.13293068711076
4273000000,99.26692164834452
4275000000,99.23207868267359
4276000000,99.2261288174294
4277000000,99.18321859771628
4278000000,98.73224651129145
4279000000,98.73727291429374
4280000000,98.64749489562558
4281000000,98.58078610513319
4282000000,99.16295044387049
4283000000,99.20470911701067
4311000000,97.01729507519751
4313000000,98.46970576697167
4315000000,98.73450438414737
4372000000,99.3898170588611
4373000000,99.20900210744502
4374000000,99.29777880001546
4374500000,98.03988946739322
4375000000,97.70771219756075
4376000000,99.42099324685782
